TIG_PostNL::Enable early delivery locations,Enable early delivery locations
TIG_PostNL::Some locations allow package pick-ups early in the morning. The extension will automatically check if this option is available for locations in the area submitted by your customer. You cannot use Premium Sorting or Sunday Sorting for these shipments. ,Some locations allow package pick-ups early in the morning. The extension will automatically check if this option is available for locations in the area submitted by your customer. You cannot use Premium Sorting or Sunday Sorting for these shipments.
TIG_PostNL::Early delivery fee,Early delivery fee
TIG_PostNL::Additional costs for early delivery locations in the store's base currency. This fee will be added to the shipping costs. This value must be between 0.00 and 2.00 EUR incl. VAT. Leave this field empty to charge no extra fee for early delivery locations.,Additional costs for early delivery locations in the store's base currency. This fee will be added to the shipping costs. This value must be between 0.00 and 2.00 EUR incl. VAT. Leave this field empty to charge no extra fee for early delivery locations.
TIG_PostNL::Enable package dispenser locations,Enable package dispenser locations
TIG_PostNL::Activate to allow your customers to pick up a parcel at a package dispenser location. The extension will automatically check if this option is available in the area submitted by your customer. Parcels delivered to a package dispenser machine must comply with a certain size. ,Activate to allow your customers to pick up a parcel at a package dispenser location. The extension will automatically check if this option is available in the area submitted by your customer. Parcels delivered to a package dispenser machine must comply with a certain size.
TIG_PostNL::Allow Google Streetview,Allow Google Streetview
"TIG_PostNL::If enabled, users may use Google Streetview when choosing a post office location.","If enabled, users may use Google Streetview when choosing a post office location."
TIG_PostNL::No cut-off time,No cut-off time
TIG_PostNL::day,day
TIG_PostNL::days,days
TIG_PostNL::The address you searched for was not found. Please try again.,The address you searched for was not found. Please try again.
TIG_PostNL::We could not find any locations matching your filters. Please unselect any filters or try again at a different location.,We could not find any locations matching your filters. Please unselect any filters or try again at a different location.
TIG_PostNL::Invalid GetDeliveryDate response: %s,Invalid GetDeliveryDate response: %s
TIG_PostNL::No data available for request.,No data available for request.
TIG_PostNL::Invalid postcode supplied for getNearestLocations request: %s,Invalid postcode supplied for getNearestLocations request: %s
"TIG_PostNL::Invalid coordinates supplied for getNearestLocations request. lat: %s, long: %s","Invalid coordinates supplied for getNearestLocations request. lat: %s, long: %s"
TIG_PostNL::Invalid arguments supplied. getNearestLocations requires a postcode or a longitude and latitude.,Invalid arguments supplied. getNearestLocations requires a postcode or a longitude and latitude.
TIG_PostNL::Invalid delivery date supplied: %s,Invalid delivery date supplied: %s
TIG_PostNL::Invalid response for GetDeliveryTimeframes request: %s,Invalid response for GetDeliveryTimeframes request: %s
TIG_PostNL::Invalid response for GetNearestLocations request: %s,Invalid response for GetNearestLocations request: %s
TIG_PostNL::Invalid arguments supplied. GetDeliveryTimeframes requires a postcode and a housenumber.,Invalid arguments supplied. GetDeliveryTimeframes requires a postcode and a housenumber.
TIG_PostNL::Invalid postcode supplied for GetDeliveryTimeframes request: %s Postcodes may only contain 4 numbers and 2 letters.,Invalid postcode supplied for GetDeliveryTimeframes request: %s Postcodes may only contain 4 numbers and 2 letters.
TIG_PostNL::Invalid housenumber supplied for GetDeliveryTimeframes request: %s Housenumbers may only contain digits.,Invalid housenumber supplied for GetDeliveryTimeframes request: %s Housenumbers may only contain digits.
TIG_PostNL::Invalid shipping duration: %s. Shipping duration must be between 0 and 14 days.,Invalid shipping duration: %s. Shipping duration must be between 0 and 14 days.
TIG_PostNL::Invalid arguments supplied. getNearestLocationsInArea requires two sets of coordinates.,Invalid arguments supplied. getNearestLocationsInArea requires two sets of coordinates.
"TIG_PostNL::Invalid NE coordinates supplied for getLocationsInArea request. lat: %s, long: %s","Invalid NE coordinates supplied for getLocationsInArea request. lat: %s, long: %s"
"TIG_PostNL::Invalid SW coordinates supplied for getLocationsInArea request. lat: %s, long: %s","Invalid SW coordinates supplied for getLocationsInArea request. lat: %s, long: %s"
TIG_PostNL::Invalid postcode supplied for GetDeliveryDate request: %s Postcodes may only contain 4 numbers and 2 letters.,Invalid postcode supplied for GetDeliveryDate request: %s Postcodes may only contain 4 numbers and 2 letters.
TIG_PostNL::PostNL delivery options are only available for Dutch shipping addresses.,PostNL delivery options are only available for Dutch shipping addresses.
TIG_PostNL::You have not yet enabled PostNL delivery options.,You have not yet enabled PostNL delivery options.
TIG_PostNL::The SOAP extension is not installed. PostNL requires the SOAP extension to communicate with PostNL.,The SOAP extension is not installed. PostNL requires the SOAP extension to communicate with PostNL.
TIG_PostNL::The OpenSSL extension is not installed. The PostNL extension requires the OpenSSL extension to secure the communications with the PostNL servers.,The OpenSSL extension is not installed. The PostNL extension requires the OpenSSL extension to secure the communications with the PostNL servers.
"TIG_PostNL::The specified method ""%s"" is not callable.","The specified method ""%s"" is not callable."
TIG_PostNL::The MCrypt extension is not installed. The PostNL extension requires the MCrypt extension to secure the communications with the PostNL servers.,The MCrypt extension is not installed. The PostNL extension requires the MCrypt extension to secure the communications with the PostNL servers.
TIG_PostNL::Confirmation Expired,Confirmation Expired
"TIG_PostNL::Invalid arguments supplied. In order to save a selected option, a type, delivery date and optional extra costs are required.","Invalid arguments supplied. In order to save a selected option, a type, delivery date and optional extra costs are required."
TIG_PostNL::Invalid type supplied: %s,Invalid type supplied: %s
TIG_PostNL::Invalid extra costs supplied: %s Extra costs must be supplied as a float.,Invalid extra costs supplied: %s Extra costs must be supplied as a float.
"TIG_PostNL::Invalid argument supplied. A valid PakjeGemak address must contain at least a city, country code, street, house number and zipcode.","Invalid argument supplied. A valid PakjeGemak address must contain at least a city, country code, street, house number and zipcode."
TIG_PostNL::Invalid arguments supplied. The 'costs' parameter is required.,Invalid arguments supplied. The 'costs' parameter is required.
TIG_PostNL::Please enter a valid Dutch mobile phone number using only digits.,Please enter a valid Dutch mobile phone number using only digits.
TIG_PostNL::Phone number for Package Dispenser service,Phone number for Package Dispenser service
TIG_PostNL::We will send you a text message when the package can be collected from the package dispenser.,We will send you a text message when the package can be collected from the package dispenser.
TIG_PostNL::We need your mobile phone number in order to do this.,We need your mobile phone number in order to do this.
TIG_PostNL::Please make sure your phone number is correct.,Please make sure your phone number is correct.
TIG_PostNL::Continue,Continue
TIG_PostNL::Please enter a mobile phone number.,Please enter a mobile phone number.
TIG_PostNL::Phone number,Phone number
TIG_PostNL::Invalid country code supplied: %s.,Invalid country code supplied: %s.
TIG_PostNL::Invalid street supplied: %s.,Invalid street supplied: %s.
TIG_PostNL::Invalid housenumber supplied: %s.,Invalid housenumber supplied: %s.
TIG_PostNL::Invalid postcode supplied: %s.,Invalid postcode supplied: %s.
TIG_PostNL::Invalid housenumber extension supplied: %s.,Invalid housenumber extension supplied: %s.
TIG_PostNL::Invalid arguments supplied. The 'number' parameter is required.,Invalid arguments supplied. The 'number' parameter is required.
TIG_PostNL::Invalid mobile phone number supplied: %s.,Invalid mobile phone number supplied: %s.
TIG_PostNL::The quote's total weight is below the miniumum required to use PostNL delivery options.,The quote's total weight is below the miniumum required to use PostNL delivery options.
TIG_PostNL::Invalid arguments supplied. The 'costs' parameter requires an amount incl. and excl. VAT.,Invalid arguments supplied. The 'costs' parameter requires an amount incl. and excl. VAT.
TIG_PostNL::Invalid fee amount entered: %s incl. VAT. Please enter a value between %.2f and %.2f %s incl. VAT.,Invalid fee amount entered: %s incl. VAT. Please enter a value between %.2f and %.2f %s incl. VAT.
TIG_PostNL::The PostNL Extension is currently configured in test mode.,The PostNL Extension is currently configured in test mode.
"TIG_PostNL::You can enter your live username and password in the 'Account Settings' tab. Don't forget to also update your customer number, customer code and BLS (location) code. You can then set the extension to live mode.","You can enter your live username and password in the 'Account Settings' tab. Don't forget to also update your customer number, customer code and BLS (location) code. You can then set the extension to live mode."
"TIG_PostNL::You may test the extension, however you cannot send any shipments in this mode. Any shipments that you confirm or whose labels you print while in this mode will be registered as test shipments and may not be physically shipped. If you attempt to do so, you may incur fines from PostNL. To use the extension in live mode you first need to enter your PostNL account credentials and set the extension to live mode. You can then send shipments using the PostNL extension.","You may test the extension, however you cannot send any shipments in this mode. Any shipments that you confirm or whose labels you print while in this mode will be registered as test shipments and may not be physically shipped. If you attempt to do so, you may incur fines from PostNL. To use the extension in live mode you first need to enter your PostNL account credentials and set the extension to live mode. You can then send shipments using the PostNL extension."
"TIG_PostNL::You can enter your live username and password in the 'Account Settings' tab of the PostNL extension configuration. Don't forget to also update your customer number, customer code and BLS (location) code. You can then set the extension to live mode.","You can enter your live username and password in the 'Account Settings' tab of the PostNL extension configuration. Don't forget to also update your customer number, customer code and BLS (location) code. You can then set the extension to live mode."
TIG_PostNL::PostNL - Remove Shipping Label,PostNL - Remove Shipping Label
TIG_PostNL::Are you sure that you wish to remove this shipment\'s shipping label? You will need to print a new shipping label before you can send this shipment.,Are you sure that you wish to remove this shipment\'s shipping label? You will need to print a new shipping label before you can send this shipment.
TIG_PostNL::PostNL - Change Confirmation,PostNL - Change Confirmation
TIG_PostNL::Are you sure that you wish to reset the confirmation status of this shipment? You will need to confirm this shipment with PostNL again before you can send it. This action will remove all barcodes and labels associated with this shipment. You can not undo this action.,Are you sure that you wish to reset the confirmation status of this shipment? You will need to confirm this shipment with PostNL again before you can send it. This action will remove all barcodes and labels associated with this shipment. You can not undo this action.
TIG_PostNL::The shipment's shipping labels have been deleted.,The shipment's shipping labels have been deleted.
TIG_PostNL::The shipment's confirmation has been undone.,The shipment's confirmation has been undone.
TIG_PostNL::Parcel Dispenser,Parcel Dispenser
TIG_PostNL::Parcel Dispenser options,Parcel Dispenser options
TIG_PostNL::Location webservice version,Location webservice version
"TIG_PostNL::By default the extension is pre-configured using a test account. If you already have your PostNL account credentials, you can enter them using the steps below. If you have not yet received these credentials you may keep using the extensions in test mode. In this case you can continue to step 3.","By default the extension is pre-configured using a test account. If you already have your PostNL account credentials, you can enter them using the steps below. If you have not yet received these credentials you may keep using the extensions in test mode. In this case you can continue to step 3."
TIG_PostNL::Evening Delivery,Evening Delivery
TIG_PostNL::Early Pickup,Early Pickup
TIG_PostNL::Evening Delivery options,Evening Delivery options
TIG_PostNL::Early Pickup options,Early Pickup options
TIG_PostNL::Default shipment type,Default shipment type
TIG_PostNL::Please select the default GlobalPack shipment type. You can also specify this manually when creating GlobalPack shipments.,Please select the default GlobalPack shipment type. You can also specify this manually when creating GlobalPack shipments.
TIG_PostNL::Confirm,Confirm
TIG_PostNL::Print Shipping Label,Print Shipping Label
TIG_PostNL::Complete Status History,Complete Status History
TIG_PostNL::Create Parcelware Export,Create Parcelware Export
TIG_PostNL::Send Track & Trace Email,Send Track & Trace Email
TIG_PostNL::Change Confirmation,Change Confirmation
TIG_PostNL::Delete Shipping Labels,Delete Shipping Labels
TIG_PostNL::The current user is not allowed to perform this action.,The current user is not allowed to perform this action.
Actions,Actions
TIG_PostNL::Default evening delivery shipping option,Default evening delivery shipping option
TIG_PostNL::This setting may be overwritten by manually creating shipments. This option is only applicable to domestic evening delivery shipments.,This setting may be overwritten by manually creating shipments. This option is only applicable to domestic evening delivery shipments.
TIG_PostNL::Default early post office pickup option,Default early post office pickup option
TIG_PostNL::This setting can be overwritten by manually creating shipments. This option is only applicable to early pickup Post Office shipments.,This setting can be overwritten by manually creating shipments. This option is only applicable to early pickup Post Office shipments.
TIG_PostNL::Default shipment type,Default shipment type
TIG_PostNL::Please select the default GlobalPack shipment type. You can also specify this manually when creating GlobalPack shipments.,Please select the default GlobalPack shipment type. You can also specify this manually when creating GlobalPack shipments.
TIG_PostNL::PostNL,PostNL
TIG_PostNL::The PostNL extension v%s has been successfully installed.,The PostNL extension v%s has been successfully installed.
TIG_PostNL::Print label,Print label
TIG_PostNL::Confirm shipment,Confirm shipment
TIG_PostNL::Send track &amp; trace email,Send track &amp; trace email
TIG_PostNL::View status history,View status history
TIG_PostNL::Change confirmation,Change confirmation
TIG_PostNL::Delete labels,Delete labels
TIG_PostNL::Create shipments,Create shipments
TIG_PostNL::Print labels and confirm shipment,Print labels and confirm shipment
TIG_PostNL::Print labels,Print labels
TIG_PostNL::Confirm shipments,Confirm shipments
TIG_PostNL::Create Parcelware export,Create Parcelware export
TIG_PostNL::You can use the rates you have entered for Magento's Table Rates shipping method or you can choose to enter table rates specific for the PostNL shipping method.,You can use the rates you have entered for Magento's Table Rates shipping method or you can choose to enter table rates specific for the PostNL shipping method.
TIG_PostNL::Rate Source,Rate Source
TIG_PostNL::Use Magento's Table Rates,Use Magento's Table Rates
TIG_PostNL::Use separate table rates for PostNL,Use separate table rates for PostNL
TIG_PostNL::Export Rates,Export Rates
TIG_PostNL::Import Rates,Import Rates
TIG_PostNL::You can import and export rates on the website scope. You can change your current scope with the dropdown at the top left of this page.,You can import and export rates on the website scope. You can change your current scope with the dropdown at the top left of this page.
TIG_PostNL::Your shipping label(s) are being prepared.,Your shipping label(s) are being prepared.
TIG_PostNL::This may take a minute. The page will refresh once this is done.,This may take a minute. The page will refresh once this is done.
TIG_PostNL::View the user manual.,View the user manual.
TIG_PostNL::User manual,User manual
TIG_PostNL::Delivery options theme,Delivery options theme
"TIG_PostNL::You can view an example of the different themes <a href=""http://kb.tig.nl/topic/58787233"" target=""_blank"" title=""PostNL delivery option themes"">here</a>.","You can view an example of the different themes <a href=""http://kb.tig.nl/topic/58787233"" target=""_blank"" title=""PostNL delivery option themes"">here</a>."
TIG_PostNL::Default PostNL theme,Default PostNL theme
TIG_PostNL::Neutral theme,Neutral theme
TIG_PostNL::PostNL account,PostNL account
TIG_PostNL::Show PostNL account notification on the order success page,Show PostNL account notification on the order success page
TIG_PostNL::This will cause a notification to be shown to customers after they have placed their order. The message may either inform the customer about PostNL accounts or the PostNL app.,This will cause a notification to be shown to customers after they have placed their order. The message may either inform the customer about PostNL accounts or the PostNL app.
TIG_PostNL::Show create PostNL account link,Show create PostNL account link
"TIG_PostNL::If enabled, customers who do not yet have a PostNL account will be shown a link through which they can create a PostNL account without having to fully fill in the registration form.","If enabled, customers who do not yet have a PostNL account will be shown a link through which they can create a PostNL account without having to fully fill in the registration form."
TIG_PostNL::Show PostNL app link,Show PostNL app link
"TIG_PostNL::If enabled, customers who already have a PostNL account will be informed about the PostNL app with which they can easily track their order.","If enabled, customers who already have a PostNL account will be informed about the PostNL app with which they can easily track their order."
TIG_PostNL::Loading PostNL data...,Loading PostNL data...
TIG_PostNL::Your preferred address has been loaded from your MijnPakket account and set as your billing and shipping address. You may now choose a shipping method and complete your order.,Your preferred address has been loaded from your MijnPakket account and set as your billing and shipping address. You may now choose a shipping method and complete your order.
TIG_PostNL::Checkout using PostNL,Checkout using PostNL
TIG_PostNL::Log in with your PostNL account to automatically use your preferred address.,Log in with your PostNL account to automatically use your preferred address.
TIG_PostNL::If you have a PostNL account you can use the button below to log in to your account. When you log in to your PostNL account the webshop will read your preferred address and select it as your billing and shipping address. You can change this address in the forms below.,If you have a PostNL account you can use the button below to log in to your account. When you log in to your PostNL account the webshop will read your preferred address and select it as your billing and shipping address. You can change this address in the forms below.
TIG_PostNL::PostNL account login will only be available to customers who have a PostNL account. This will be automatically detected.,PostNL account login will only be available to customers who have a PostNL account. This will be automatically detected.
TIG_PostNL::Create a new MijnPakket account.,Create a new MijnPakket account.
TIG_PostNL::Download the PostNL MijnPakket app,Download the PostNL MijnPakket app
TIG_PostNL::Unfortunately MijnPakket login is currently not available. Please use a different checkout method.,Unfortunately MijnPakket login is currently not available. Please use a different checkout method.
TIG_PostNL::Enable PostNL account login,Enable PostNL account login
"TIG_PostNL::You can use this button to validate your account settings without saving the configuration. This will send a 'test' request to PostNL. If the above fields are not entered correctly, this will result in an error. Please note that the PostNL extension must be active for the validation to succeed. <br />Please note that the webshop ID and public webshop ID fields will not be validated. Only your CIF credentials will be checked.","You can use this button to validate your account settings without saving the configuration. This will send a 'test' request to PostNL. If the above fields are not entered correctly, this will result in an error. Please note that the PostNL extension must be active for the validation to succeed. <br />Please note that the webshop ID and public webshop ID fields will not be validated. Only your CIF credentials will be checked."
TIG_PostNL::Maximum number of delivery days,Maximum number of delivery days
TIG_PostNL::Submit how many days in the future after the first delivery moment your customers can choose to receive their orders.,Submit how many days in the future after the first delivery moment your customers can choose to receive their orders.
TIG_PostNL::Post Office Address,Post Office Address
TIG_PostNL::Choose printing start position,Choose printing start position
TIG_PostNL::When printing multiple labels simultaneously you may choose where the printer will start printing. All fields marked orange will be used. The printer will start at position 1 on all pages after the first.,When printing multiple labels simultaneously you may choose where the printer will start printing. All fields marked orange will be used. The printer will start at position 1 on all pages after the first.
TIG_PostNL::Click on the field where you would like the printer to start. All orange coloured fields will be used as long as you have selected sufficient shipments to fill these fields.,Click on the field where you would like the printer to start. All orange coloured fields will be used as long as you have selected sufficient shipments to fill these fields.
TIG_PostNL::Show on the map,Show on the map
TIG_PostNL::Magento Community Edition version,Magento Community Edition version
TIG_PostNL::Magento Enterprise Edition version,Magento Enterprise Edition version
TIG_PostNL::Idev's OneStepCheckout version,Idev's OneStepCheckout version
TIG_PostNL::choose a different shipping address,choose a different shipping address
TIG_PostNL::Magento & 3rd party version compatibility,Magento & 3rd party version compatibility
TIG_PostNL::PostNL - Confirm Shipment,PostNL - Confirm Shipment
TIG_PostNL::Always stay informed? Click %shere%s to create a PostNL account based on your order details.,Always stay informed? Click %shere%s to create a PostNL account based on your order details.
TIG_PostNL::Track your shipment's current status and whereabouts,Track your shipment's current status and whereabouts
TIG_PostNL::Change the delivery time and place if you are not at home,Change the delivery time and place if you are not at home
TIG_PostNL::All your shipments available in a single overview,All your shipments available in a single overview
TIG_PostNL::Always stay informed? Download the PostNL app.,Always stay informed? Download the PostNL app.
TIG_PostNL::The customer was redirected to the cart because the quote was empty.,The customer was redirected to the cart because the quote was empty.
TIG_PostNL::The customer was redirected to the cart because the quote had the following error(s): %s.,The customer was redirected to the cart because the quote had the following error(s): %s.
TIG_PostNL::The customer was redirected to the cart because the quote is multishipping.,The customer was redirected to the cart because the quote is multishipping.
TIG_PostNL::more delivery times and pick-up locations,more delivery times and pick-up locations
TIG_PostNL::Select this checkbox to only show post office locations that are open as early as 9:00 A.M.,Select this checkbox to only show post office locations that are open as early as 9:00 A.M.
TIG_PostNL::Select this checkbox to only show post office locations that are open after 7:00 P.M. on the next possible delivery date.,Select this checkbox to only show post office locations that are open after 7:00 P.M. on the next possible delivery date.
TIG_PostNL::COD,COD
TIG_PostNL::COD + Extra cover,COD + Extra cover
TIG_PostNL::COD + Return when not home,COD + Return when not home
TIG_PostNL::COD + Extra cover + Return when not home,COD + Extra cover + Return when not home
TIG_PostNL::Post Office + COD,Post Office + COD
TIG_PostNL::Post Office + COD + Notification,Post Office + COD + Notification
TIG_PostNL::Post Office + COD + Extra Cover,Post Office + COD + Extra Cover
TIG_PostNL::Post Office + COD + Extra Cover + Notification,Post Office + COD + Extra Cover + Notification
TIG_PostNL::This order has been automatically invoiced by the PostNL COD payment method.,This order has been automatically invoiced by the PostNL COD payment method.
TIG_PostNL::Cannot create an invoice without products.,Cannot create an invoice without products.
TIG_PostNL::Order item #%s could not be invoiced.,Order item #%s could not be invoiced.
TIG_PostNL::Unable to create an invoice for this shipment due to the order missing.,Unable to create an invoice for this shipment due to the order missing.
TIG_PostNL::Unable to create an invoice for this shipment because the order cannot be invoiced.,Unable to create an invoice for this shipment because the order cannot be invoiced.
TIG_PostNL::An error occurred while creating an invoice for this shipment.,An error occurred while creating an invoice for this shipment.
TIG_PostNL::PostNL COD,PostNL COD
"TIG_PostNL::Activate an extra payment method with COD shipments.<br/>Please note: In order to offer COD shipments to your customers you will need to complete the fields below and activate an extra payment method <a href=""%s"" target=""_blank"">here</a>.<br />PostNL COD is only available for Dutch orders.","Activate an extra payment method with COD shipments.<br/>Please note: In order to offer COD shipments to your customers you will need to complete the fields below and activate an extra payment method <a href=""%s"" target=""_blank"">here</a>.<br />PostNL COD is only available for Dutch orders."
TIG_PostNL::Bankaccount name,Bankaccount name
TIG_PostNL::Bankaccount IBAN,Bankaccount IBAN
TIG_PostNL::Bankaccount BIC,Bankaccount BIC
TIG_PostNL::Automatically create an invoice,Automatically create an invoice
"TIG_PostNL::If enabled, this will allow the PostNL COD payment method to automatically create an invoice once a shipment has been delivered.","If enabled, this will allow the PostNL COD payment method to automatically create an invoice once a shipment has been delivered."
TIG_PostNL::Bankaccount credentials,Bankaccount credentials
TIG_PostNL::PostNL Cash on Delivery,PostNL Cash on Delivery
TIG_PostNL::Enable or disable the PostNL Cash on Delivery payment method.,Enable or disable the PostNL Cash on Delivery payment method.
TIG_PostNL::Title,Title
TIG_PostNL::New order status,New order status
TIG_PostNL::Newly placed orders will have this status.,Newly placed orders will have this status.
TIG_PostNL::Instructions,Instructions
TIG_PostNL::This text will be shown to customers when they choose this payment method.,This text will be shown to customers when they choose this payment method.
TIG_PostNL::Html tags are allowed in this field.,Html tags are allowed in this field.
TIG_PostNL::Payment from applicable countries,Payment from applicable countries
TIG_PostNL::Payment from specific countries,Payment from specific countries
TIG_PostNL::Minimum order total,Minimum order total
TIG_PostNL::Maximum order total,Maximum order total
TIG_PostNL::Allow for non-PostNL orders,Allow for non-PostNL orders
TIG_PostNL::Sort order,Sort order
TIG_PostNL::Set this option to 'yes' to allow orders placed using a different shipping method than PostNL to use this payment method.,Set this option to 'yes' to allow orders placed using a different shipping method than PostNL to use this payment method.
TIG_PostNL::Send a copy of the track & trace email,Send a copy of the track & trace email
"TIG_PostNL::If enabled, you may enter separate email addresses to which the track & trace email will be sent in addition to the customer.","If enabled, you may enter separate email addresses to which the track & trace email will be sent in addition to the customer."
TIG_PostNL::Send track & trace email copy to,Send track & trace email copy to
TIG_PostNL::You can enter multiple email addresses separated by commas.,You can enter multiple email addresses separated by commas.
TIG_PostNL::Track & trace email copy method,Track & trace email copy method
PostNL configuration.,PostNL configuration.
TIG_PostNL::A required configuration value is missing: %s.,A required configuration value is missing: %s.
TIG_PostNL::Delivery options are not allowed for product #%s.,Delivery options are not allowed for product #%s.
TIG_PostNL::Cannot create an invoice without products.,Cannot create an invoice without products.
TIG_PostNL::Order item #%s could not be invoiced.,Order item #%s could not be invoiced.
TIG_PostNL::Unable to create an invoice for this shipment due to the order missing.,Unable to create an invoice for this shipment due to the order missing.
TIG_PostNL::Unable to create an invoice for this shipment because the order cannot be invoiced.,Unable to create an invoice for this shipment because the order cannot be invoiced.
TIG_PostNL::An error occurred while creating an invoice for this shipment.,An error occurred while creating an invoice for this shipment.
TIG_PostNL::No valid shipment type found for shipment #%s,No valid shipment type found for shipment #%s
TIG_PostNL::Print packing slips,Print packing slips
TIG_PostNL::PostNL - Print packing slips,PostNL - Print packing slips
TIG_PostNL::Products,Products
TIG_PostNL::SKU,SKU
TIG_PostNL::VAT,VAT
TIG_PostNL::No valid order available for packing slip.,No valid order available for packing slip.
TIG_PostNL::CoC,CoC
TIG_PostNL::Customer number,Customer number
TIG_PostNL::Billing address,Billing address
TIG_PostNL::Shipping address,Shipping address
TIG_PostNL::Order date,Order date
TIG_PostNL::Payment method,Payment method
TIG_PostNL::Shipping method,Shipping method
TIG_PostNL::Ship order on,Ship order on
TIG_PostNL::Packing slip,Packing slip
TIG_PostNL::Order,Order
TIG_PostNL::Post office address,Post office address
TIG_PostNL::Invalid label type supplied for packing slip label pdf: %s.,Invalid label type supplied for packing slip label pdf: %s.
TIG_PostNL::Approaching memory limit for this operation. Please select fewer shipments and try again.,Approaching memory limit for this operation. Please select fewer shipments and try again.
"TIG_PostNL::Label, Packing Slip and Weight Settings","Label, Packing Slip and Weight Settings"
TIG_PostNL::Here you decide which information you would like to show on shipping labels and packing slips. The weight unit and the maximum weight of a package are also configured from here.,Here you decide which information you would like to show on shipping labels and packing slips. The weight unit and the maximum weight of a package are also configured from here.
TIG_PostNL::Logo for packing slips,Logo for packing slips
TIG_PostNL::The image will automatically be resized to fit the maximum dimensions of 900x100px.,The image will automatically be resized to fit the maximum dimensions of 900x100px.
TIG_PostNL::Show webshop information,Show webshop information
"TIG_PostNL::If enabled, the shop's name, contact address, CoC and VAT numbers will be displayed on the packing slip.","If enabled, the shop's name, contact address, CoC and VAT numbers will be displayed on the packing slip."
TIG_PostNL::CoC number,CoC number
TIG_PostNL::VAT number,VAT number
TIG_PostNL::Show customer number,Show customer number
"TIG_PostNL::If enabled, the customer ID will be printed on the packing slip for registered customers.","If enabled, the customer ID will be printed on the packing slip for registered customers."
TIG_PostNL::Show billing address,Show billing address
TIG_PostNL::Show shipping address,Show shipping address
TIG_PostNL::Show post office address,Show post office address
TIG_PostNL::Show order information,Show order information
"TIG_PostNL::If enabled, the order ID, shipment ID and order date will be shown on the packing slip.","If enabled, the order ID, shipment ID and order date will be shown on the packing slip."
TIG_PostNL::Show payment method,Show payment method
TIG_PostNL::Show shipping method,Show shipping method
TIG_PostNL::Show shipping date,Show shipping date
TIG_PostNL::Show shipment totals,Show shipment totals
TIG_PostNL::Show shipment comment,Show shipment comment
TIG_PostNL::Comment type,Comment type
"TIG_PostNL::You can choose to show a static, pre-configured message or you can show the last visible comment added to the shipment on the shipment detail page.","You can choose to show a static, pre-configured message or you can show the last visible comment added to the shipment on the shipment detail page."
TIG_PostNL::Comment text,Comment text
TIG_PostNL::Show shipping label,Show shipping label
"TIG_PostNL::If you select 'on the same page' in some cases the shipping label may not fit. In this case, the shipping label will be printed on a separate page instead.","If you select 'on the same page' in some cases the shipping label may not fit. In this case, the shipping label will be printed on a separate page instead."
TIG_PostNL::Pre-configured message,Pre-configured message
TIG_PostNL::Last shipment comment (as shown on the shipment detail page),Last shipment comment (as shown on the shipment detail page)
TIG_PostNL::None of the orders you have selected have any associated shipments. Please choose at least one order that has a shipment.,None of the orders you have selected have any associated shipments. Please choose at least one order that has a shipment.
TIG_PostNL::Print packing slips,Print packing slips
Download PostNL log files,Download PostNL log files
TIG_PostNL::No valid log files were found.,No valid log files were found.
TIG_PostNL::Log %s is too large (%.2fMB) and was skipped.,Log %s is too large (%.2fMB) and was skipped.
TIG_PostNL::The total size of all log files exceeds the maximum size allowed.,The total size of all log files exceeds the maximum size allowed.
TIG_PostNL::The server's memory limit is less than %.0fMB.,The server's memory limit is less than %.0fMB.
TIG_PostNL::The following shipments or orders could not be processed:,The following shipments or orders could not be processed:
TIG_PostNL::Unfortunately no shipments could be processed. Please check the error messages for more details.,Unfortunately no shipments could be processed. Please check the error messages for more details.
TIG_PostNL::None of the shipments could be created. Please check the error messages for more details.,None of the shipments could be created. Please check the error messages for more details.
TIG_PostNL::One of the following fields is required:,One of the following fields is required:
TIG_PostNL::or,or
TIG_PostNL::flat rate,flat rate
TIG_PostNL::table rate,table rate
TIG_PostNL::Display PostNL COD fee,Display PostNL COD fee
TIG_PostNL::PostNL COD fee,PostNL COD fee
TIG_PostNL::Tax class for PostNL COD fee,Tax class for PostNL COD fee
TIG_PostNL::Whether the PostNL COD fee you have entered is incl. or excl. tax.,Whether the PostNL COD fee you have entered is incl. or excl. tax.
TIG_PostNL::This tax class will be used when calculating the tax for the PostNL COD fee.,This tax class will be used when calculating the tax for the PostNL COD fee.
TIG_PostNL::Fee,Fee
TIG_PostNL::This fee will be charged to the customer when they choose to pay using PostNL COD.,This fee will be charged to the customer when they choose to pay using PostNL COD.
TIG_PostNL::Fee label,Fee label
"TIG_PostNL::This label will be displayed next to the fee on the checkout, order, invoice and creditmemo pages and pdfs.","This label will be displayed next to the fee on the checkout, order, invoice and creditmemo pages and pdfs."
"TIG_PostNL::<p>If you have configured a fee in the field below, you may use '%s' in the title. This will be replaced with the fee amount in the customer's chosen currency.</p><p>I.e. If the fee is 17.45 EUR and the title you have entered is ""PostNL COD (+%s)"" then the title will show ""PostNL COD (+€17,45)"". If the customer has chosen to pay in USD, the title will show ""PostNL COD (+$23.73)"" instead.</p>","<p>If you have configured a fee in the field below, you may use '%s' in the title. This will be replaced with the fee amount in the customer's chosen currency.</p><p>I.e. If the fee is 17.45 EUR and the title you have entered is ""PostNL COD (+%s)"" then the title will show ""PostNL COD (+€17,45)"". If the customer has chosen to pay in USD, the title will show ""PostNL COD (+$23.73)"" instead.</p>"
